id,permit_no,permit_date,permit_type,description,status,address,page_number,captured_at
8610,B250577,05/09/2025,"Building New Construction, Additions, Alterations or Sign","(N) ATTACHED ADU",Issued,"111 SCHOOL LN, WALCR CA 94597",718,2026-07-18T08:56:14.469829
8586,B250586,05/12/2025,"Building New Construction, Additions, Alterations or Sign","Foundation repair using 12 Push piers, 12 Screw Jacks",Finaled,"10 BRUBAKER DR, WALCR CA 94596",716,2026-07-18T08:56:08.550125
8576,B250596,05/12/2025,"Building New Construction, Additions, Alterations or Sign","REMODEL - Remodel Kitchen. Remodel Existing Bathrooms(2). Replace existing entry door. Replace 12 Windows & 3 Patio Doors. Extend Ducts & add 3 registers. New Electric Fire Place. Up-grade/add various Outlets & Circuits to GFI. Up-grade/add various Light fixtures(LED) & Switches (Dimmers).",Finaled,"711 TERRA CALIFORNIA DR, 4, WALCR CA 94595",715,2026-07-18T08:56:05.601052
8572,B250597,05/12/2025,"Building New Construction, Additions, Alterations or Sign","Partial plan master bathroom remodel. Remove jacuzzi tub and install a free standing tub. Retile 42x42 shower replace pan, no electrical. plumbing like for like.",Finaled,"165 GROVER LN, WALCR CA 94596",715,2026-07-18T08:56:05.601052
8561,B250595,05/12/2025,"Building New Construction, Additions, Alterations or Sign","Complete master bathroom remodel like for like, replacing all EL,PL, MECH to new.",Void,"21 FRASER CT, WALCR CA 94596",714,2026-07-18T08:56:02.896738
8560,B250598,05/13/2025,"Building New Construction, Additions, Alterations or Sign","Kitchen remodel including range relocation, new light and plumbing fixture, new hood installation, and removing non structural wall.",Finaled,"393 WARWICK DR, WALCR CA 94598",714,2026-07-18T08:56:02.896738
8559,B250599,05/13/2025,"Building New Construction, Additions, Alterations or Sign","Bath Remodel - Shower Replacement, New Vanity Lights",Finaled,"2329 TICE CREEK DR, 6, WALCR CA 94595",714,2026-07-18T08:56:02.896738
8538,B250604,05/14/2025,"Building New Construction, Additions, Alterations or Sign","(N) DETACHED 995sf ADU","With Customer for Response","2975 HURLSTONE CT, WALCR CA 94598",712,2026-07-18T08:55:56.853862
8522,B250612,05/14/2025,"Building New Construction, Additions, Alterations or Sign","Revision to B241457 foundation detail and site plan",Void,"120 SUMMIT RD, WALCR CA 94598",711,2026-07-18T08:55:53.650231
8513,R25137,05/15/2025,"Building Revision to Issued Permit","Foundation - new foundation detail showing a taller foundation wall dug down past the lowest block of the decorative block wall, 12” below undisturbed soil following the same structural calculations as the rest of the foundation. This will be done behind the decorative block wall and the new detail has the engineer’s stamp and note stating the block wall has no foundation and will not affect the ADU’s foundation. - REVISION TO B241457","Revision Issued","120 SUMMIT RD, WALCR CA 94598",710,2026-07-18T08:55:51.160805
8512,B250616,05/15/2025,"Building New Construction, Additions, Alterations or Sign","REMODEL OF AN EXISTING KITCHEN INCLUDING NEW KITCHEN CABINETRY AND FINISHES, RESIZING THE WINDOW ALONG THE SOUTH WESTERN WALL OF THE KITCHEN BY RAISING ITS SILL HEIGHT , AND THE ADDITION OF RECESSED CEILING LIGHTING IN SELECTED ROOMS. REMODEL OF THE EXISTING PRIMARY BATHROOM WITH NEW LAYOUT; REMODEL IN PLACE AT THE GUEST BATHROOM. NEW BATHROOM CABINETRY AND FINISHES. REPLACEMENT OF ALL INTERIOR DOORS IN KIND. INTERIOR PAINTING THROUGHOUT. REVISION UNDER R25180",Finaled,"323 DRAYTON CT, WALCR CA 94598",710,2026-07-18T08:55:51.160805
8476,B250625,05/16/2025,"Building New Construction, Additions, Alterations or Sign","Full kitchen remodel with wall removal. Upgrade plumbing and electrical per code. Install new island, Install 22 recessed and 2 pendant lights. Replace existing water heater with tankless water heater. Upgrade subpanel 100 amp to 100 amp adding additional breakers.",Finaled,"3288 HUDSON AVE, WALCR CA 94597",707,2026-07-18T08:55:41.850614
8473,B250629,05/16/2025,"Building New Construction, Additions, Alterations or Sign","Interior kitchen remodel. Replace kitchen window and exterior door in existing rough openings. NO SINK PLUMBING CHANGES. Remove shared kitchen-dining room non-structural interior wall. Existing dining room 6'-0"" wide window rough opening to be changed to 6'-0"" wide exterior door rough opening and moved approximately 1'-0"" east; same existing header, same total net exterior wall, same rough opening width. Install all new appliances and lighting in kitchen.",Finaled,"2318 LOMOND LN, WALCR CA 94598",707,2026-07-18T08:55:41.850614
8445,B250632,05/19/2025,"Building New Construction, Additions, Alterations or Sign","Bathroom remodel: remove bathtub with walk in shower replace vanity",Finaled,"5581 TERRA GRANADA DR, 1A, WALCR CA 94595",704,2026-07-18T08:55:32.667804
8440,B250635,05/19/2025,"Building New Construction, Additions, Alterations or Sign","2 like with like bathroom remodels, kitchen remodel, primary bath remodel, and add half bath. 2 new windows in primary bedroom, removing & adding walls & adding false vaults and 1 faux beam.",Finaled,"50 AMBERWOOD LN, WALCR CA 94598",704,2026-07-18T08:55:32.667804
8425,B250633,05/19/2025,"Building New Construction, Additions, Alterations or Sign","Bathroom Remodel",Finaled,"2037 PTARMIGAN DR, 4, WALCR CA 94595",703,2026-07-18T08:55:29.747970
8419,B250637,05/20/2025,"Building New Construction, Additions, Alterations or Sign","Remodel: Kitchen - new countertops, backsplash, sink, faucet, appliances. Add new LED recessed lights and under cabinet LED lights. Hall Bathroom - replace vanity w/ new, add new LED light over tub/shower. Replace shower fixtures with new. Replace toilet w/ new. Primary bathroom - replace shower fixtures w/ new. Replace toilet w/ new.",Finaled,"4521 TERRA GRANADA DR, 5B, WALCR CA 94595",702,2026-07-18T08:55:27.249988
8418,B250638,05/20/2025,"Building New Construction, Additions, Alterations or Sign","Remodel of existing kitchen with relocation of windows and exterior doors. Remove and replace all cabinet, electrical, plumbing fixtures, countertops, appliances, and flooring. Patch exterior siding around new door and windows.","With Customer for Response","180 ANDREA DR, WALCR CA 94596",702,2026-07-18T08:55:27.249988
8408,B250646,05/20/2025,"Building New Construction, Additions, Alterations or Sign","To enhance substation security and improve NERC regulation compliance, PG&E proposes to replace and upgrade the perimeter fence surrounding Lakewood Substation in Contra Costa County, California. LCreek. PG&E plans to remove the eastern, western, and southern perimeter fence lines and associated foundations, and replace them with portions of pre-cast concrete wall and chain-link fencing. Specifically, the northeastern fence line will be replaced with approximately 275’ of 10’ high pre-cast concrete wall offset approximately 10’ from the existing fence line. The southeastern fence line will be replaced and expanded to the eastern property line with approximately 254’ of 8’ high chain-link fence. The southern fence line will be replaced and expanded to the south by installing approximately 288’ of 8’ high chain-link fence offset approximately 4’ from the existing fence line. The western fence line will be replaced and expanded to the west by installing approximately 564’ of 8’ high chain-link fence offset approximately 4’ from the existing fence line. The total length of replaced fence line will be approximately 1,300 feet, and the total length of new fence and concrete wall will be approximately 1,400 feet. The existing 26’ wide gate along the eastern fence line will be replaced with a new 26’ wide, 8’ tall gate and combined foundation to support the new wall and gate post. The existing 18’ wide gate on the southeastern fence line will be removed and replaced with a 26’ wide, 8’ high gate along the southern fence line. This will allow access from Ygnacio Valley Road. The existing man gate and associated foundations at the northwest corner of the substation will be replaced with a new 4’ wide, 8’ high man gate. PG&E will also replace the existing eroded ditch along the northeast side of the substation and south of the oil retention pond with new ditch. Existing fencing and gates will remain until new fencing, gates, and walls are erected. New fencing and walls will also have anti-dig barriers underneath them. PG&E is coordinating with the City of Walnut Creek to acquire a fence permit for this work. Additionally, PG&E will grade approximately 0.25 acres of land in support of this work predominantly in the southern portion of the substation to ensure proper drainage. Vegetation management involved with this project will include the removal and trimming of some oak trees on the property, as well as the protection and re-plantation of vegetation along the proposed fence and wall lines. This will be performed by PG&E Vegetation Management. Equipment during construction may include various types of rubber-wheeled construction trucks, backhoes, graders, haulers, cement mixer, and miscellaneous hand tools. Construction is anticipated to begin in 2026.","Conditionally Approved","838 YGNACIO VALLEY RD, WALCR CA 94596",701,2026-07-18T08:55:24.020756
8407,B250647,05/20/2025,"Building New Construction, Additions, Alterations or Sign","Kitchen Remodel. Remove Wall and Install New Header Per Engineering Drawings",Finaled,"2335 LOMOND LN, WALCR CA 94598",701,2026-07-18T08:55:24.020756
8374,B250642,05/20/2025,"Building New Construction, Additions, Alterations or Sign","Second floor master bathroom remodel. Like for like nonstructural. Replace shower pan, wet walls, and valve. Install vacancy sensor and exhaust fan. Relocate sub panel out of closet.",Issued,"3245 ROSSMOOR PW PKWY, 1, WALCR CA 94595",698,2026-07-18T08:55:15.169369
8372,R25145,05/21/2025,"Building Revision to Issued Permit","Revision to the framing above the bathroom. Existing joists were w2x10 and framer sistered w3x10 instead of 2x12. Engineer approved change with an addition of footing and beam. - REVISION TO B240772","Revision Issued","1535 BONANZA ST, WALCR CA 94596",698,2026-07-18T08:55:15.169369
8370,B250651,05/21/2025,"Building New Construction, Additions, Alterations or Sign","T.I. FOR ""BURTON ENRIGHT WELCH"" DEMOLITION: DEMOLITION OF NON-LOAD BEARING INTERIOR PARTITIONS. NEW CONSTRUCTION: CONSTRUCTION OF NON-LOAD BEARING INTERIOR PARTITIONS. MECHANICAL: THE EXISTING HVAC SYSTEM FOR HUMAN COMFORT IS TO REMAIN ""AS-IS"" WITH MODIFICATIONS SUCH AS REPAIR, RELOCATION AND/OR ADDITIONAL DUCTS, DIFFUSERS AND VAV BOXES, TO SERVE THE NEW LAYOUT. ELECTRICAL: NEW ELECTRICAL USING EXISTING CIRCUITS. NEW LIGHT FIXTURES AND CONTROLS. PLUMBING DEMOLITION: NONE. NEW PLUMBING FIXTURES:NONE. FINISHES: NEW FLOORING FINISH MATERIALS AND WALL PAINT. STRUCTURAL: THERE ARE NO STRUCTURAL MODIFICATIONS TO THE EXISTING BUILDING SYSTEM INCLUDED IN THIS PROJECT.",Finaled,"1850 MT DIABLO BL BLVD, WALCR CA 94596",698,2026-07-18T08:55:15.169369
8369,B250652,05/21/2025,"Building New Construction, Additions, Alterations or Sign","BATH REMODELS: Hall Bath - Remove existing bathroom vanity, countertop, linen doors and toilet, shower pan, shower walls (tiles) and vinyl flooring. Install new exhaust fan. Adjust plumbing to accommodate new bathroom layout. Toilet and vanity locations to remain the same. Add new shower drain. install vanity cabinets, faucets and toilet. Install tiles and edging on shower walls, shower floor and bathroom floor. Provide/install bi-pass glass shower doors. Track hardware color to be polished chrome. Primary Bath - Remove existing bathroom vanity, countertop, closet doors and toilet, tub, curb wall, tiles and vinyl flooring. Frame curb to create new shower. Install new exhaust fan. Adjust plumbing to accommodate new bathroom layout. Toilet and vanity locations to remain the same. Add new shower drain. Install vanity cabinet, faucets and toilet. Finish Carpentry. Install tiles and edging on shower walls, shower floor and bathroom floor. Provide/install bi-pass glass shower doors. Track hardware color to be polished chrome. Provide/install new mirrored closet doors (2). Doors and casings to match existing.",Finaled,"3201 ROSSMOOR PW PKWY, 3, WALCR CA 94595",698,2026-07-18T08:55:15.169369
8368,B250653,05/21/2025,"Building New Construction, Additions, Alterations or Sign","Portico over front door. Framing/roofing/foundation/electical.",Finaled,"2330 WALNUT BL BLVD, WALCR CA 94597",698,2026-07-18T08:55:15.169369
8337,B250664,05/22/2025,"Building New Construction, Additions, Alterations or Sign","FULL KITCHEN REMODEL","Conditionally Approved","1947 WARM SPRINGS CT, WALCR CA 94595",695,2026-07-18T08:55:06.268141
8331,B250654,05/22/2025,"Building New Construction, Additions, Alterations or Sign","Kitchen Remodel",Finaled,"1129 AVENIDA SEVILLA, 3B, WALCR CA 94595",695,2026-07-18T08:55:06.268141
8311,B250670,05/23/2025,"Building New Construction, Additions, Alterations or Sign","Remodel the apartment unit, including the bathrooms, dining/living rooms, entry/hallways, and kitchen - Replace Windows, Doors. Replace Panel. New Window Install.",Issued,"1240 RUNNING SPRINGS RD, 4, WALCR CA 94595",693,2026-07-18T08:55:00.861750
8298,B250672,05/24/2025,"Building New Construction, Additions, Alterations or Sign","-Kitchen remodel like for like. Cooktop into stove. -Recess lighting in living room and dining area total 12. -Balcony inclosed with 3 windows. -Bathroom remodel like for like change tub to shower. -Install stacking washer dryer in bathroom. ""For your information exact same type of work has been perform in the area. Customer want to replicated what they saw.""",Incomplete,"1208 SKYCREST DR, 5, WALCR CA 94595",692,2026-07-18T08:54:57.698232
8297,B250673,05/26/2025,"Building New Construction, Additions, Alterations or Sign","Kitchen Remodel: new cabinets, backsplash, countertops, appliances, sink/faucet, and move location of oven.",Expired,"132 NORTHCREEK CIR, WALCR CA 94598",692,2026-07-18T08:54:57.698232
8288,B250676,05/27/2025,"Building New Construction, Additions, Alterations or Sign","(N) FRONT ADDITION, (N) ENTRY, (N) BEDROOM, (N) FULL BATH, (N) LAUNDRY ROOM, (N) PANTRY, REMODEL (E) KITCHEN, (N) SECTION OF ROOF","With Customer for Response","95 CONIFER LN, WALCR CA 94598",691,2026-07-18T08:54:55.210424
8284,B250678,05/27/2025,"Building New Construction, Additions, Alterations or Sign","HOUSE REMODEL",Finaled,"21 FRASER CT, WALCR CA 94596",691,2026-07-18T08:54:55.210424
8269,B250679,05/28/2025,"Building New Construction, Additions, Alterations or Sign","Foundation Repair using 5 SettleStop Push Piers",Finaled,"2081 ESSENAY AV AVE, WALCR CA 94597",690,2026-07-18T08:54:52.565003
8262,B250682,05/28/2025,"Building New Construction, Additions, Alterations or Sign","(N) ATTACHED ADU",Finaled,"1730 1ST AVE, A, WALCR CA 94597",689,2026-07-18T08:54:49.039854
8259,R25152,05/28/2025,"Building Revision to Issued Permit","Changing the ADU HVAC from mini split to central AC - REVISION TO B240356","Conditionally Approved","1764 THIRD AV, WALCR CA 94596",689,2026-07-18T08:54:49.039854
